ebi,anago,maguro,ika,uni,tako,ikura,tamago,toro,amaebi,hotategai,tai,akagai,hamachi,awabi,samon,kazunoko,shako,saba,chu_toro,hirame,aji,kani,kohada,torigai,unagi,tekka_maki,kanpachi,mirugai,kappa_maki,geso,katsuo,iwashi,hokkigai,shimaaji,kanimiso,engawa,negi_toro,nattou_maki,sayori,takuwan_maki,botanebi,tobiko,inari,mentaiko,sarada,suzuki,tarabagani,ume_shiso_maki,komochi_konbu,tarako,sazae,aoyagi,toro_samon,sanma,hamo,nasu,shirauo,nattou,ankimo,kanpyo_maki,negi_toro_maki,gyusashi,hamaguri,basashi,fugu,tsubugai,ana_kyu_maki,hiragai,okura,ume_maki,sarada_maki,mentaiko_maki,buri,shiso_maki,ika_nattou,zuke,himo,kaiware,kurumaebi,mekabu,kue,sawara,sasami,kujira,kamo,himo_kyu_maki,tobiuo,ishigakidai,mamakari,hoya,battera,kyabia,karasumi,uni_kurage,karei,hiramasa,namako,shishamo,kaki
1.0,0.041669578030084975,0.021202518986327346,0.20643618964384022,0.022450938606956534,0.19826492060168302,-0.026239388871913252,0.09923540008270372,-0.08748723600785828,0.3230299695591224,0.18851552503265473,0.004618996665798828,0.11586981197613284,-0.050579459092529755,0.0836775238067533,0.0694457021793254,0.10715139547843139,0.19242343755725327,-0.06431481320578138,-0.0033228144717803863,0.029502998576012244,-0.002914310955076267,0.34725255111015274,0.058853941232555856,0.11149682169644269,0.14177257507854746,0.08254249114016157,-0.05453237263838125,0.07316091909490396,0.11209532735337151,0.2948484422444305,0.1699272176591121,-0.03664274907059319,0.14029709871968055,-0.043168063270475406,0.08615261811666058,0.06224236715295888,-0.043345957664638994,0.0902777006806205,0.0313431610211987,0.057651956124159215,0.39909964271824344,0.06660925000380728,-0.2513031984984464,0.07152505447778246,0.03857522609596888,0.026706781928479046,0.42735143886730215,0.08765943884129888,0.06404006232853424,0.20570134697543918,0.1465932790620071,0.08275619922202655,-0.03873044604470205,0.0793431918026844,0.11305006459350699,0.10281043640413703,0.386407930287635,0.008712071680649351,0.17925991247511422,0.14825126055200655,0.0016761840396562256,-0.2752014927545378,0.025000079351716595,0.035217600686852576,-0.06394852545142529,-0.053415683451906,-0.20963500582172467,0.2059036588955665,0.2641041847779723,-0.04163623777094283,0.09195212480232441,0.17484229160373546,-0.045881335704499836,0.14657978086547568,0.1877020945224397,-0.02390366323714653,-0.029762313462904737,0.25421015504623434,0.37358615088944863,-0.0104661130907909,0.12857470858032158,-0.13436443102610304,0.16783627165933782,0.16335664436571604,0.1216660658480719,0.22944997928444122,0.1254319158464113,0.34376466464408933,0.15764410532458653,0.05809861895766612,-0.4366664634996304,0.06267831705280093,0.05521177907240947,-0.08993461677306258,-0.10344903283205939,0.01891336039590007,0.10909953390090721,-0.04119561032417816,0.3105554979509862
0.041669578030084975,1.0,0.1139320692663507,0.016099847524927477,0.1879345093488946,0.07604260265267747,0.02112932536836578,0.1121363911805957,0.0991331241897565,0.11010784748761887,0.20637158587425883,0.13853573293573326,0.14337066630917197,0.15403339357493975,0.21741943307462505,0.16771885717751311,0.0688547150328182,0.3199626968941423,0.2747429173268618,0.16086501290883823,0.2623069779138955,0.2568705301281277,0.055259868883722536,0.31237125441665053,0.18837349334665052,0.6078573056688561,0.2458643817889859,0.21353805106962956,0.24718360747481954,-0.051375126682380784,0.10547850410778038,0.16905792081233822,0.2897526319505971,0.059713980363633866,0.31712155512480583,0.2833255246924883,0.2691948282924622,0.08692187465534833,-0.1113899778666685,0.3423681453924604,0.048796807409288816,0.22266816268373843,0.1655536240054689,0.3547435435159111,0.05779263182043687,-0.022385719083732006,0.2682733067102947,0.12543963864544228,-0.02718094354179114,0.049500852355492266,0.1400567502036168,0.1156729422215535,0.3554023694665736,0.19792411467424167,0.16331919736712439,0.41388143646687137,0.02847851743857743,0.2165898859383278,-0.1334260224883117,0.08435204641473656,0.06261230900402524,-0.027187948850804857,0.0009517789968394784,0.2358440136436398,0.35096415608152365,-0.14159846508095777,0.4946369004537305,0.553621456585803,0.12347299522553518,-0.1183215956619924,0.08211981810596701,0.07397355367800613,0.5859854478101347,0.5354348265673152,0.2964592478692631,-0.07165905072174857,-0.05212623923462104,0.4703358226601197,0.07198905849460015,0.1800055198410248,0.186566622577689,-0.04591796095278954,0.21554917496233642,-0.43301270189221946,0.0922194574988644,3.551933480799944e-17,-0.23885146904119933,0.37600696792147464,-0.02361298060631301,0.08770580193070299,0.0734939122164919,0.5853694070049636,0.595695985312917,0.20211552224690527,-0.43536631460970515,0.3828343717792612,-0.4433510985214728,0.10336668214448028,0.27997663102508297,-0.3813972373921834
0.021202518986327346,0.1139320692663507,1.0,0.17806784929506003,0.056439439624495345,0.026592510974761455,0.05087628835521354,-0.1030091812266371,0.2856699624851624,0.06533945847325176,0.05617192610169101,0.25226882586055943,0.012549936299575543,0.36268513987872125,-0.007964211936889974,0.24034655814138112,0.06495914275220208,-0.031159249540531724,0.17809924169017644,0.5031019107593877,0.28322932423192465,0.30227685494283274,0.07009263019035478,0.03382931108618339,-0.061045950435845646,0.07103503499426013,0.5789647390524799,0.2853283015531172,0.05721643743714668,0.19545025909566832,0.04782872183862038,0.3579367575869284,0.058689954377232574,0.06384110270317492,0.2022292570249335,-0.021501187615767293,-0.10627621570541289,0.2709076377800596,-0.010998899083995522,0.05790554515962791,0.007247720958242173,0.060220287782621305,0.16026075686705024,-0.019882741500841038,0.09395212907939561,-0.04621477465886768,-0.08292256882973792,0.027611210285813873,0.031365688842107844,0.1867603309025299,0.07855646335135313,-0.16584970169009194,0.06809348703671059,0.23593173220555186,0.3301178901168388,0.3994442501404428,0.04422491950754762,0.0006644487470577628,-0.053954330261389065,-0.06599424534943557,0.046288786957252984,0.5464870047427444,0.3682894001053542,-0.05945258379731473,0.3216506541562866,1.6953349177626082e-16,-0.20241020417474873,-0.12978535391900076,0.20625743239368477,-0.13859057384994952,0.10204022555491724,-0.036486781198852576,0.29865307078640674,0.18810644519402514,-0.04087375305022639,0.009839502185952202,0.4395726193299834,-0.26772921485206885,0.035194673549766825,-0.10567259726589606,0.28010215507813846,-0.0820142322105546,0.21130250046283636,0.2983890362415357,0.05000826651241499,0.37603327748245885,0.18325416653445784,-0.26436931122646934,-0.1758173823431429,0.3744307551161855,-0.0350064702854903,0.04447320371975618,-0.13693063937629155,-0.2149027829202549,0.30731011443009204,0.11035035185412097,0.1401497189937081,-0.16163906893335772,-0.03162277660168387,0.4582253535940117
0.20643618964384022,0.016099847524927477,0.17806784929506003,1.0,0.09402651627797819,0.5626150788182874,-0.032448215203891316,-0.07748841615857528,0.14661098106020157,0.21940715849240586,0.2754568952011563,0.11533466481724448,0.3074755496846498,0.12943248322527495,0.18510875654561193,-0.0013084987011759436,0.08979769642733741,0.13805659511470064,0.0499298883649315,0.055386204638289686,0.1727052872296462,0.15066010790681575,0.195964834154419,0.008048818008343955,0.28094688552272795,0.06627486953588509,0.07711213826708818,0.2089941905749162,0.18428749785586818,0.14212016151532625,0.41057685094630103,0.1874863190499804,0.2156906206213829,0.254073298205144,0.20363591653619237,0.018604649663412243,0.128805041003352,0.09439580259558075,0.10188087809190488,0.024134623007786345,0.19527686999978838,0.32605721698337986,0.23905676418373642,-0.09228745355481016,0.11048493895439442,0.1331752396988564,0.2170575020705783,-0.028387871908673593,0.26809569393943494,0.2949649984368736,0.14744631700333846,0.16262453468498622,0.27775345011010255,0.06564312721691211,0.1626253022232274,-0.1332157543887494,-0.08006741846109024,0.18988078566255645,0.022271919836752245,0.20339658138697356,0.3191564728977455,0.1265171212195438,0.09716210066127492,-0.08766317237865467,0.27073894771287405,0.17541670548293645,0.3029926204315967,0.0325625849518021,0.17477714868948357,-0.11814587392837214,0.08074118852862985,-0.2814187719719519,0.33615485369093445,-0.0625760936015355,0.30978799461522794,0.3547986372221466,0.09924855569590224,0.07188394445002612,0.2785358926285973,0.32592263242254826,-0.02156191217918931,0.345220092539731,0.013546993219567902,-0.024313226954193228,-0.027939937811355616,0.1584443199059539,0.34338559043652983,-8.733230572038434e-17,0.3109598645563842,-0.2407154445266129,0.2685731192422014,-0.07048932537047349,-0.44182952972083406,0.1729878790271631,0.11425950149093904,0.020016395138028765,-0.050228114139551146,0.44164484285914635,0.3581618117302906,0.4102245257059642
0.022450938606956534,0.1879345093488946,0.056439439624495345,0.09402651627797819,1.0,-0.039327729309705656,0.35817791424684614,-0.10987323429173043,0.36238912620869,0.18638707989000028,0.3221786012018828,0.19095422069890994,0.3500194792820831,0.21219913239263288,0.39396421117076486,0.12214475317601586,0.22533795791133465,0.3724686967376794,0.26440826395840655,0.21693829640627887,0.271188259045714,0.2201844581642717,0.04331052486632948,0.2044451385391789,0.3340178475788898,0.22457875117683945,-0.009690404869428326,0.2888726442808635,0.3580090286826964,-0.24273024029976442,0.19522000466450323,0.1462913076418285,0.2594573454438626,0.3690484389060207,0.2395422490983581,0.5099285933360921,0.12600515462425546,0.15731653093300096,0.21044901290186235,0.24759449897244717,0.08804266948373674,0.36291155971524147,0.2614201871675101,-0.20444099646747213,0.20557161257939896,-0.0704738944908357,0.2108849625347602,0.036921154499478644,0.3366219558299681,0.21837637293383183,0.09973134964402687,0.35036203426456236,0.2863339530465513,0.04032976841806408,0.1173826805032861,0.32775689454293727,0.0301983907343984,0.5900567878146342,-0.25751449326580705,0.5152580803100388,0.013779955475216361,0.15128219167178295,0.1286217982916308,0.314318373897356,0.2949408717099475,0.5679402151190623,0.4979294480538721,0.23956482285140712,0.4419459886755423,0.2294456765389634,-0.20310096011589893,-0.12909539924058766,0.06465662950990284,0.30201711222324973,0.20735165207309852,0.20969852584517096,0.1864109298003599,0.20100007776419632,0.17035391253168802,0.3236300767766282,0.2378741790756237,0.5283605070905076,0.005174530799993915,0.02839809171235329,0.6454972243679028,-0.031420973601520505,-0.20446520502738266,0.24987843965749054,0.2152881603661162,-0.21628324255761464,-0.26715099170290035,-0.11376633637220258,0.4085240407759279,0.3598917999066886,0.7625213389783388,-0.05763904177042384,0.05681675938064584,0.4347199384483557,0.14159846508095772,0.18522599021959685
0.19826492060168302,0.07604260265267747,0.026592510974761455,0.5626150788182874,-0.039327729309705656,1.0,0.03278411671175947,-0.02389989536760849,-0.06398871984300493,0.1525074943450285,0.14070850140705568,0.21283657193772748,0.2691516623519334,0.11315641032174953,0.2925928064232577,-0.018405618985393078,0.23967871563712032,0.2245984162287454,0.15458297257286419,0.013880644953670557,0.12353910205622906,0.14362057474178214,0.17849345401950736,0.08970412664531005,0.25691921795283035,0.06572722561957545,0.27635378584759146,0.10368193944435473,0.182658057233758,0.2228518016926046,0.49869561225898856,0.0880093790124835,-0.015014705391635963,0.2816358112908586,0.12163304119092788,-0.00784767341637259,-0.0503155988203852,0.08861966591212023,0.23746457063380552,0.1718449537880241,0.2502558292099529,-0.013583539954281491,0.44297485765920996,-0.003794472141498542,0.23788896406672125,0.029857521472324282,0.024983307549496975,0.17408064051201658,0.12263198033318436,0.10538207007859418,0.15670770429393535,0.19333601098176767,0.25036808995617604,-0.06066067422724436,0.10070049538806773,0.18173543071113102,0.2009113641647572,0.20849346937968918,-0.019341480723762863,0.4698977939605209,0.2027499171262326,0.15278721550406182,-0.03718271713337522,0.26294986956144695,0.22961263190395517,0.09924538502549658,0.46840836104201194,0.13183588661531168,0.3093213668433868,0.3927237448421402,0.26178920670809636,0.35779988173923105,0.38354538174101377,-0.03901582724947478,0.22464005785585286,0.10538410154581117,0.526079689708649,0.2078229451823078,0.11292880804957656,0.13509670481501626,-0.20838142468384596,-7.934368912743953e-17,-0.06695695852871424,0.007017759860506568,-0.12866336381990923,-0.1638195106239447,0.4567226897888022,0.16448975827244403,0.3866569569622017,0.42483856331322933,0.31867578883038106,-0.1628224022564591,-0.02429748058636178,0.27393262466463164,0.2818475212062082,-0.11239029738980323,0.1137964862716324,0.2969278434243359,0.30340987525035196,0.10687808428852835
-0.026239388871913252,0.02112932536836578,0.05087628835521354,-0.032448215203891316,0.35817791424684614,0.03278411671175947,1.0,-0.07045865561445419,0.28216872850167424,0.20616309013522652,0.22023531205373872,0.10736054243316755,0.2232596334978709,0.23073019856700813,0.24538639778446394,0.16921972929288737,0.3854869646582689,0.10138113093957239,0.15669820020647518,0.16193382390511293,0.1556602534563645,0.14915758480196462,0.029180500537586307,0.18468694188377138,0.2931105917356527,-0.004599476688249166,0.0746181041892978,0.2535140066519671,0.27628067949297486,0.008999291376631986,-0.00647163375145196,0.24416015513143696,0.09857886424542252,0.2890387058399878,0.08371242671190018,0.3245594756266244,0.10389552871340944,0.30842960097058403,0.1736237644228406,0.24862040532103838,-0.16476406333095706,0.24245687786716683,0.21072562912845128,-0.00805833564519569,0.36572490816169206,0.01071275108861798,-0.11718163436562243,-0.12359947025297068,0.31762108269747,0.17490689441436333,0.40406531722872624,0.20642656947584076,0.12658107598483406,0.1724798998231982,0.13291995771562487,0.1335911976112054,-0.015000331622567307,0.2417580465732038,0.36938766751947927,0.2630154956549077,0.01993236114086184,0.12407008984411255,0.19494936547311545,0.3322622701780456,0.07241021206423365,0.202326921637828,0.3346247077973475,0.24860550295843445,0.3521171828980336,0.05643944518903551,-0.06933592333661569,0.15894144086657377,0.15772913730524754,0.034888933612502004,0.2575183156138605,0.26676450726860773,0.40996078369619093,0.07792810605905073,0.03778891307261006,0.20532067168215432,-0.09065173558125929,-0.1925822216299109,0.024869428594905794,-0.38022624247262643,0.2211043439824783,0.14340449023697302,0.2635250288860914,0.3973101432535806,0.26105372874678784,0.4275930552470682,-0.18633899812498253,0.07355067684337314,0.28357165256248734,0.16010860571811877,0.4077957752224521,-0.38018122049447234,0.09131167068486938,0.21956521739130436,-0.25102326009084663,-0.036637468840354875
0.09923540008270372,0.1121363911805957,-0.1030091812266371,-0.07748841615857528,-0.10987323429173043,-0.02389989536760849,-0.07045865561445419,1.0,-0.016900948651265308,-0.00979236294449951,-0.02063166282045521,0.02290773619985657,-0.15348854559814173,-0.07854197234839609,-0.16619420639556487,0.0012355743372864623,-0.01717479940255322,-0.025642470239684415,-0.02490699619799165,-0.07076590919128822,-0.17730989540238268,-0.04511034570939244,0.08736359641316067,-0.05939631428984249,0.018019005251625628,-0.034125900806889785,0.13214969330169268,-0.1061237087880016,-0.1528889842959215,0.1251522763597832,-0.05900943973273091,-0.0020221258794440216,-0.04554663523537513,-0.09405428980269312,-0.017983921872396166,-0.1579457176843255,-0.11698414503464419,0.016491856494411893,0.018567887387238816,0.09711685180801301,0.23140061630829223,-0.11844063435532962,-0.07479818389264924,0.39803299322219704,-0.056134827068586184,0.15074484340297345,0.08031588883266089,0.02978478001388217,-0.040391165154284765,-0.01498274210060529,0.24302604918297638,-0.14663441402531988,-0.04275158481492437,-0.18485849147524602,0.04392909708491939,-0.20390051249178717,0.23974267032086544,-0.16029662386709043,0.12577653071657832,0.06484074238325431,0.2077831531196147,-0.209115144101927,0.01487895913775438,-0.09748673694725009,-0.3927051623176795,-0.21806042550339,-0.16798530752762433,-0.002636774531240111,-0.32604495048154536,0.07477651848811144,0.3505370163122615,0.31877554676013614,0.004591941326385121,-0.3217742861927955,0.005036393525158665,0.21124205197515325,0.11122767877963809,-0.2228006710232216,0.2342418389949334,0.12972832864234568,0.06617725326339523,0.26020824993326663,0.05773502691896258,-0.16972502573910525,0.5114154694652235,-0.010233693926734448,-0.08032193289024993,-0.2863773389564792,0.3333543764401585,0.05168081675694468,0.3901371573204352,-0.13241577191401227,-0.566557774293771,-0.27322958831183686,-0.19370971105651488,0.07513558311760266,-0.3910381759670978,-0.039187618098800364,0.03208541469145242,-0.2728587931326351
-0.08748723600785828,0.0991331241897565,0.2856699624851624,0.14661098106020157,0.36238912620869,-0.06398871984300493,0.28216872850167424,-0.016900948651265308,1.0,0.06497336137571208,0.06051344233461655,0.19131676478311374,0.13828171407810028,0.4255457504050568,0.23765531764095787,0.3697448715270529,0.1499465682175309,0.13662552236216743,0.20979999149549364,0.833865588112178,0.21048871344246942,0.2908682003238392,0.121119403041933,0.12850023403660674,0.15397764642739892,0.19341423650429865,0.3509317431266773,0.3714926054932433,0.0854990984643041,-0.07950525912645715,0.18360876684015853,0.3470387484657608,0.1328830396732115,0.1991102528061962,0.2567886962369427,0.23727982348235388,0.07762922849804937,0.3647377985448203,0.15873121458365944,-0.04800996336188306,-0.07274192387107081,0.3093475191460505,-0.10858909565024631,-0.10114548431868475,0.275544476086543,-0.12024145841765135,0.1693530820538073,-0.1301257208535211,-0.06356109431899833,0.059397622997116636,0.021316982748045967,0.24039131079840692,0.17042532391470594,0.32457796538217365,0.3400994006713956,0.4043170934675549,-0.059573243166606844,0.2172749329382704,-0.14402816191509638,0.257357498891279,-0.13587476770723617,0.5350036022366165,0.24726472072961475,0.36193237052652977,0.15995015142977437,0.16511329627207835,0.031198734824607464,0.3095004368082345,-0.3364017601033428,-0.2202274064083475,0.13926924107021058,-0.2133019459352223,-0.36518798560746507,0.25618355677807203,0.424186590155319,-0.03745554791462439,0.3294293615474646,-0.025135306091657934,0.1705321613430722,0.17166941864130567,0.18133942463817557,0.477480575350865,0.05455447255899805,-0.7417076299549126,0.34035164682842056,0.12929658441975067,-0.2532627807728463,-0.008531814517351794,0.3414015305574902,0.2647992869168495,0.3101450448544295,0.05384686189633044,0.33062326126679026,-0.07680953726425678,,-0.0821041541473943,-0.3651912232877523,-0.0375428227617156,0.13720532498711285,-0.03798088557370356
0.3230299695591224,0.11010784748761887,0.06533945847325176,0.21940715849240586,0.18638707989000028,0.1525074943450285,0.20616309013522652,-0.00979236294449951,0.06497336137571208,1.0,0.4045647677603592,0.3121031849391727,0.21739884741258378,0.14020199541778355,0.22704284534740407,0.13488830548758665,0.1604008088630318,0.16550218999580402,0.017664852521270136,-0.027736258639545923,0.05848077350183242,0.07277817332464874,0.2219238711771913,0.14375194198611227,0.0782956685761249,0.09747815475690452,0.14522851126940148,0.0775510785219644,0.08559274390836306,0.05405309750950672,0.2901682059702085,0.2519367207405543,0.16651549249468345,0.25783444924322446,0.25555868686954664,0.3200412914930891,0.015796519871253044,0.17342282399334322,0.14193839757696625,0.1542856268604596,0.11540067940562686,0.7643335359451996,0.3886482425416246,0.01718584733673146,0.1559857928007678,-0.10854646375097962,-0.0096629202112365,0.4012573630193884,0.15767116416457536,-0.002210578766118005,0.1842150371356881,0.1659927463323745,0.21695896307998871,0.33942480768723754,0.03530493320598544,0.15443924353552704,-0.13576936310488566,0.3857767347346111,0.047012159700779384,0.04390607898961155,0.36771084782153746,0.15407033673133333,-0.07913218013402908,0.2650271632373092,0.0843885152545198,0.06921466887061754,0.2704776098842297,0.18737151859336476,0.6069327367499429,0.22154308108836693,-0.07254904244779176,-0.005637323494641271,0.13571609516030345,0.21114057020615395,0.12415487052275122,0.02797476415788718,-0.06382310473739888,-0.07874737961687847,0.2548349335576082,0.6505172764571137,0.36650918487406947,0.3743359300615316,0.6750771560841522,0.39901193756050657,0.3922322702763681,0.04302908299920102,0.05096471914376264,0.5111012519999519,0.3502215336827858,-0.44714585981084837,0.3243745600673012,0.04797924901966578,0.08027878384985962,0.20296550278003042,0.18690585577590438,0.21555981528576687,0.11523511960911863,0.3926539053444277,0.38188485546267853,0.3118408154833305
